Query: java functional programming language
Summary: <<
java functional programming language
Query date: 2016-06-20
Papers: 980
Citations: 208771
Years: 30
Cites/year: 6959.03
Cites/paper: 213.03/69.0/multi (mean/median/mode)
Cites/author: 99865.54
Cites/author/year: 3328.85
Papers/author: 500.54
Authors/paper: 2.61/2.0/2 (mean/median/mode)
h-index: 193 (74%)
g-index: 429 (88%)
e-index: 343.64
hc-index: 109
hI-index: 68.73
hI,norm: 137
hI,annual: 4.57
hm-index: 136.62
AW-index: 148.12
AWCR: 21938.78
AWCRpA: 9586.13

Hirsch a=5.60, m=6.43
Contemporary ac=7.39

226 paper(s) with 1 author(s)
293 paper(s) with 2 author(s)
221 paper(s) with 3 author(s)
140 paper(s) with 4 author(s)
81 paper(s) with 5 author(s)
19 paper(s) with 6 author(s)
>>

Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type
71,"K Nilsen","Adding real-time capabilities to Java",1998,"Communications of the ACM","dl.acm.org","http://dl.acm.org/citation.cfm?id=276619","http://scholar.google.com/scholar?cites=11220036215645973424&as_sdt=2005&sciodt=0,5&hl=en&num=20",535,2016-06-20,""
71,"M Flatt, RB Findler, S Krishnamurthi…","Programming languages as operating systems (or revenge of the son of the Lisp machine)",1999,"ACM SIGPLAN …","dl.acm.org","http://dl.acm.org/citation.cfm?id=317793","http://scholar.google.com/scholar?cites=15730741351393648462&as_sdt=2005&sciodt=0,5&hl=en&num=20",536,2016-06-20,""
71,"KL Fong, S Sen","Method of administering software components using asynchronous messaging in a multi-platform, multi-programming language environment",2005,"US Patent 6,904,593","Google Patents","http://www.google.com/patents/US6904593","http://scholar.google.com/scholar?cites=9603065456969973107&as_sdt=2005&sciodt=0,5&hl=en&num=20",568,2016-06-20,""
71,"R Caballero","A declarative debugger of incorrect answers for constraint functional-logic programs",2005,"… workshop on Curry and functional logic programming","dl.acm.org","http://dl.acm.org/citation.cfm?id=1085102","http://scholar.google.com/scholar?cites=10770820662507863892&as_sdt=2005&sciodt=0,5&hl=en&num=20",681,2016-06-20,""
71,"P Chevalley, P Thévenod-Fosse","A mutation analysis tool for Java programs",2003,"… journal on software tools for technology …","Springer","http://link.springer.com/article/10.1007/s10009-002-0099-9","http://scholar.google.com/scholar?cites=933460819431898466&as_sdt=2005&sciodt=0,5&hl=en&num=20",699,2016-06-20,""
71,"D Ancona, F Damiani, S Drossopoulou…","Polymorphic bytecode: Compositional compilation for Java-like languages",2005,"ACM SIGPLAN …","dl.acm.org","http://dl.acm.org/citation.cfm?id=1040308","http://scholar.google.com/scholar?cites=7548271406685196437&as_sdt=2005&sciodt=0,5&hl=en&num=20",859,2016-06-20,""
70,"S Apel, C Kästner, C Lengauer","Feature Featherweight Java: A calculus for feature-oriented programming and stepwise refinement",2008,"… on Generative programming and …","dl.acm.org","http://dl.acm.org/citation.cfm?id=1449931","http://scholar.google.com/scholar?cites=12319514421972759995&as_sdt=2005&sciodt=0,5&hl=en&num=20",188,2016-06-20,""
70,"C Fournet, F Le Fessant, L Maranget…","JoCaml: A language for concurrent distributed and mobile programming",2003,"… Functional Programming","Springer","http://link.springer.com/chapter/10.1007/978-3-540-44833-4_5","http://scholar.google.com/scholar?cites=9906215824380257470&as_sdt=2005&sciodt=0,5&hl=en&num=20",255,2016-06-20,""
70,"P Pratikakis, J Spacco, M Hicks","Transparent proxies for java futures",2004,"ACM SIGPLAN Notices","dl.acm.org","http://dl.acm.org/citation.cfm?id=1028994","http://scholar.google.com/scholar?cites=12022917197283366886&as_sdt=2005&sciodt=0,5&hl=en&num=20",357,2016-06-20,""
70,"Y Smaragdakis, D Batory","Mixin-based programming in C++",2000,"… on Generative and Component-Based Software …","Springer","http://link.springer.com/chapter/10.1007/3-540-44815-2_12","http://scholar.google.com/scholar?cites=5867164605214878472&as_sdt=2005&sciodt=0,5&hl=en&num=20",871,2016-06-20,""
70,"P Louridas","Up in the air: Moving your applications to the cloud",2010,"IEEE software","search.proquest.com","http://search.proquest.com/openview/0f5b86125c420448ce13cf4fa794acaf/1?pq-origsite=gscholar","http://scholar.google.com/scholar?cites=17968570863142235014&as_sdt=2005&sciodt=0,5&hl=en&num=20",886,2016-06-20,""
70,"F Huber, S Molterer, A Rausch, B Schätz, M Sihling…","Tool Supported Specification and Simulation of Distributed Systems.",1998,"pdse","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=668174","http://scholar.google.com/scholar?cites=15665696456154676568&as_sdt=2005&sciodt=0,5&hl=en&num=20",894,2016-06-20,""
69,"GC Fox, W Furmanski","Java for parallel computing and as a general language for scientific and engineering simulation and modeling",1997,"","surface.syr.edu","http://surface.syr.edu/npac/17/?utm_source=surface.syr.edu%2Fnpac%2F17&utm_medium=PDF&utm_campaign=PDFCoverPages","http://scholar.google.com/scholar?cites=13384672634157479201&as_sdt=2005&sciodt=0,5&hl=en&num=20",121,2016-06-20,""
69,"PP Puschner, AJ Wellings","A Profile for High-Integrity Real-Time Java Programs.",2001,"isorc","researchgate.net","","http://scholar.google.com/scholar?cites=9839645212885662712&as_sdt=2005&sciodt=0,5&hl=en&num=20",402,2016-06-20,"PDF"
69,"M Main","Data structures and other objects using Java",2011,"","dl.acm.org","","http://scholar.google.com/scholar?cites=5267498294227273474&as_sdt=2005&sciodt=0,5&hl=en&num=20",488,2016-06-20,"BOOK"
69,"M Fluet, M Rainey, J Reppy, A Shaw…","Manticore: A heterogeneous parallel language",2007,"… of multicore programming","dl.acm.org","http://dl.acm.org/citation.cfm?id=1248656","http://scholar.google.com/scholar?cites=12021264714928150717&as_sdt=2005&sciodt=0,5&hl=en&num=20",493,2016-06-20,""
69,"B Steensgaard","Thread-specific heaps for multi-threaded programs",2000,"ACM SIGPLAN Notices","dl.acm.org","http://dl.acm.org/citation.cfm?id=362432","http://scholar.google.com/scholar?cites=11220122781294743662&as_sdt=2005&sciodt=0,5&hl=en&num=20",504,2016-06-20,""
69,"A Prokopec, P Bagwell, T Rompf, M Odersky","A generic parallel collection framework",2011,"European Conference on …","Springer","http://link.springer.com/10.1007%2F978-3-642-23397-5_14","http://scholar.google.com/scholar?cites=9399391679976868238&as_sdt=2005&sciodt=0,5&hl=en&num=20",559,2016-06-20,""
69,"VS Moore, GR Walters","Java I/O toolkit for applications and applets",2000,"US Patent 6,011,916","Google Patents","http://www.google.com/patents/US6011916","http://scholar.google.com/scholar?cites=13440199181604086323&as_sdt=2005&sciodt=0,5&hl=en&num=20",677,2016-06-20,""
69,"J Edwards","Subtext: uncovering the simplicity of programming",2005,"ACM SIGPLAN Notices","dl.acm.org","http://dl.acm.org/citation.cfm?id=1094851","http://scholar.google.com/scholar?cites=16608379544189989857&as_sdt=2005&sciodt=0,5&hl=en&num=20",678,2016-06-20,""
69,"E Meijer, W Schulte, G Bierman","Unifying tables, objects, and documents",2003,"Workshop on Declarative Programming …","Citeseer","","http://scholar.google.com/scholar?cites=12582942667964919771&as_sdt=2005&sciodt=0,5&hl=en&num=20",723,2016-06-20,"PDF"
69,"PT Graunke, RB Findler, S Krishnamurthi, M Felleisen","Automatically Restructuring Programs for the We.",2001,"ase","ccis.neu.edu","","http://scholar.google.com/scholar?cites=7966968752233274698&as_sdt=2005&sciodt=0,5&hl=en&num=20",751,2016-06-20,"PDF"
69,"D Viswanathan, S Liang","Java virtual machine profiler interface",2000,"IBM Systems Journal","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=5387071","http://scholar.google.com/scholar?cites=12660176336227630489&as_sdt=2005&sciodt=0,5&hl=en&num=20",767,2016-06-20,""
68,"A Gamatié","Designing embedded systems with the Signal programming language: synchronous, reactive specification",2009,"","books.google.com","","http://scholar.google.com/scholar?cites=17137369629893789185&as_sdt=2005&sciodt=0,5&hl=en&num=20",288,2016-06-20,"BOOK"
68,"D Syme, T Petricek, D Lomov","The F# asynchronous programming model",2011,"International Symposium on Practical …","Springer","http://link.springer.com/chapter/10.1007/978-3-642-18378-2_15","http://scholar.google.com/scholar?cites=14809811497832734817&as_sdt=2005&sciodt=0,5&hl=en&num=20",348,2016-06-20,""
68,"D Wampler, A Payne","Programming Scala: Scalability= Functional Programming+ Objects",2014,"","books.google.com","","http://scholar.google.com/scholar?cites=3886346635591444656&as_sdt=2005&sciodt=0,5&hl=en&num=20",398,2016-06-20,"BOOK"
68,"NP Suh, SH Do","Axiomatic design of software systems",2000,"CIRP Annals-Manufacturing Technology","Elsevier","http://www.sciencedirect.com/science/article/pii/S0007850607629047","http://scholar.google.com/scholar?cites=9407872047891633682&as_sdt=2005&sciodt=0,5&hl=en&num=20",526,2016-06-20,""
68,"P Chalin, PR James","Non-null references by default in Java: Alleviating the nullity annotation burden",2007,"… Conference on Object-Oriented Programming","Springer","http://link.springer.com/chapter/10.1007/978-3-540-73589-2_12","http://scholar.google.com/scholar?cites=7803861489860086906&as_sdt=2005&sciodt=0,5&hl=en&num=20",673,2016-06-20,""
68,"D Dean, EW Felten, DS Wallach, D Balfanz…","Java security: Web browsers and beyond",1997,"Internet Besieged: …","Citeseer","","http://scholar.google.com/scholar?cites=5325241361090761470&as_sdt=2005&sciodt=0,5&hl=en&num=20",724,2016-06-20,"PDF"
68,"DL Cook, JF Farley, SJ Tapscott","A basis for a visual language for describing, archiving and analyzing functional models of complex biological systems",2001,"Genome …","genomebiology.biomedcentral.com","","http://scholar.google.com/scholar?cites=15147644793606206966&as_sdt=2005&sciodt=0,5&hl=en&num=20",940,2016-06-20,"HTML"
67,"M Eichberg, M Mezini, K Ostermann","Pointcuts as functional queries",2004,"Asian Symposium on Programming …","Springer","http://link.springer.com/chapter/10.1007/978-3-540-30477-7_25","http://scholar.google.com/scholar?cites=4860881158300754854&as_sdt=2005&sciodt=0,5&hl=en&num=20",303,2016-06-20,""
67,"D Sanders, B Dorn","Jeroo: a tool for introducing object-oriented programming",2003,"ACM SIGCSE Bulletin","dl.acm.org","http://dl.acm.org/citation.cfm?id=611968","http://scholar.google.com/scholar?cites=12503442747300496321&as_sdt=2005&sciodt=0,5&hl=en&num=20",500,2016-06-20,""
67,"R Hightower, N Lesiecki","Java tools for extreme programming: mastering open source tools including Ant, JUnit, and Cactus",2002,"","dspace.elib.ntt.edu.vn","","http://scholar.google.com/scholar?cites=14079376755148473624&as_sdt=2005&sciodt=0,5&hl=en&num=20",510,2016-06-20,"CITATION"
67,"G Bracha, P Von Der Ahé, V Bykov, Y Kashai…","Modules as objects in newspeak",2010,"… -Oriented Programming","Springer","http://link.springer.com/chapter/10.1007/978-3-642-14107-2_20","http://scholar.google.com/scholar?cites=13944292584340408250&as_sdt=2005&sciodt=0,5&hl=en&num=20",743,2016-06-20,""
67,"E Bainomugisha, AL Carreton, T Cutsem…","A survey on reactive programming",2013,"ACM Computing …","dl.acm.org","http://dl.acm.org/citation.cfm?id=2501666","http://scholar.google.com/scholar?cites=14873262621981476821&as_sdt=2005&sciodt=0,5&hl=en&num=20",858,2016-06-20,""
67,"T Wrigstad, FZ Nardelli, S Lebresne, J Östlund…","Integrating typed and untyped code in a scripting language",2010,"ACM Sigplan …","dl.acm.org","http://dl.acm.org/citation.cfm?id=1706343","http://scholar.google.com/scholar?cites=6936117100877139043&as_sdt=2005&sciodt=0,5&hl=en&num=20",888,2016-06-20,""
66,"T Kuipers, J Visser","Object-oriented tree traversal with JJForester",2001,"Electronic Notes in Theoretical Computer Science","Elsevier","","http://scholar.google.com/scholar?cites=3860771759384684925&as_sdt=2005&sciodt=0,5&hl=en&num=20",253,2016-06-20,"HTML"
66,"S Weirich","Type-safe cast:(functional pearl)",2000,"ACM Sigplan Notices","dl.acm.org","http://dl.acm.org/citation.cfm?id=351246","http://scholar.google.com/scholar?cites=18183682033693082820&as_sdt=2005&sciodt=0,5&hl=en&num=20",412,2016-06-20,""
66,"M Schoeberl","JOP: A Java optimized processor",2003,"OTM Confederated International Conferences"" On the …","Springer","http://link.springer.com/chapter/10.1007/978-3-540-39962-9_43","http://scholar.google.com/scholar?cites=14283593077545583349&as_sdt=2005&sciodt=0,5&hl=en&num=20",457,2016-06-20,""
66,"A Kerren, JT Stasko","Algorithm animation",2002,"Software Visualization","Springer","http://link.springer.com/chapter/10.1007/3-540-45875-1_1","http://scholar.google.com/scholar?cites=3294237394445189454&as_sdt=2005&sciodt=0,5&hl=en&num=20",572,2016-06-20,""
66,"JA Moore, JP Stefaniak, LD Sulgrove","Computer-implemented method for generating a UML representation from JAVA source code",2003,"US Patent 6,560,769","Google Patents","http://www.google.com/patents/US6560769","http://scholar.google.com/scholar?cites=12288189347537611849&as_sdt=2005&sciodt=0,5&hl=en&num=20",794,2016-06-20,""
66,"D Harel, A Marron, G Weiss","Behavioral programming",2012,"Communications of the ACM","dl.acm.org","http://dl.acm.org/citation.cfm?id=2209270","http://scholar.google.com/scholar?cites=15872709203334112676&as_sdt=2005&sciodt=0,5&hl=en&num=20",799,2016-06-20,""
65,"MS Ager, O Danvy, J Midtgaard","A functional correspondence between call-by-need evaluators and lazy abstract machines",2004,"Information Processing Letters","Elsevier","http://www.sciencedirect.com/science/article/pii/S0020019004000638","http://scholar.google.com/scholar?cites=3074657990402870557&as_sdt=2005&sciodt=0,5&hl=en&num=20",86,2016-06-20,""
65,"M Hanus","Distributed programming in a multi-paradigm declarative language",1999,"… on Principles and Practice of Declarative Programming","Springer","http://link.springer.com/chapter/10.1007/10704567_11","http://scholar.google.com/scholar?cites=16793644038004746455&as_sdt=2005&sciodt=0,5&hl=en&num=20",99,2016-06-20,""
65,"I Welch, RJ Stroud","Kava: Using byte code rewriting to add behavioural reflection in Java",2001,"Coots","usenix.org","","http://scholar.google.com/scholar?cites=10854653791849277051&as_sdt=2005&sciodt=0,5&hl=en&num=20",372,2016-06-20,"HTML"
65,"J Heer, M Bostock","Declarative language design for interactive visualization",2010,"IEEE Transactions on Visualization and …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=5613453","http://scholar.google.com/scholar?cites=12676057563275493463&as_sdt=2005&sciodt=0,5&hl=en&num=20",406,2016-06-20,""
65,"T Yokoyama, HB Axelsen, R Glück","Principles of a reversible programming language",2008,"… of the 5th conference on Computing …","dl.acm.org","http://dl.acm.org/citation.cfm?id=1366239","http://scholar.google.com/scholar?cites=12483117587525361985&as_sdt=2005&sciodt=0,5&hl=en&num=20",432,2016-06-20,""
65,"A Mettler, D Wagner, T Close","Joe-E: A Security-Oriented Subset of Java.",2010,"NDSS","internetsociety.org","","http://scholar.google.com/scholar?cites=3100933654605396785&as_sdt=2005&sciodt=0,5&hl=en&num=20",461,2016-06-20,"PDF"
65,"M Braux, J Noyé","Towards partially evaluating reflection in Java",1999,"ACM SIGPLAN Notices","dl.acm.org","http://dl.acm.org/citation.cfm?id=328693","http://scholar.google.com/scholar?cites=5349926444293555803&as_sdt=2005&sciodt=0,5&hl=en&num=20",702,2016-06-20,""
65,"G De Giacomo, Y Lespérance, HJ Levesque…","IndiGolog: A high-level programming language for embedded reasoning agents",2009,"… -Agent Programming:","Springer","http://link.springer.com/chapter/10.1007/978-0-387-89299-3_2","http://scholar.google.com/scholar?cites=11340598600165716605&as_sdt=2005&sciodt=0,5&hl=en&num=20",764,2016-06-20,""
65,"KRM Leino","Extended static checking: A ten-year perspective",2001,"Informatics","Springer","http://link.springer.com/chapter/10.1007/3-540-44577-3_11","http://scholar.google.com/scholar?cites=2608534812434221802&as_sdt=2005&sciodt=0,5&hl=en&num=20",780,2016-06-20,""
65,"T Ogasawara, H Komatsu, T Nakatani","A study of exception handling and its dynamic optimization in Java",2001,"ACM SIGPLAN Notices","dl.acm.org","http://dl.acm.org/citation.cfm?id=504289","http://scholar.google.com/scholar?cites=17102880685321054271&as_sdt=2005&sciodt=0,5&hl=en&num=20",839,2016-06-20,""
64,"D Syme","Ilx: Extending the. net common il for functional language interoperability",2001,"Electronic Notes in Theoretical Computer Science","Elsevier","","http://scholar.google.com/scholar?cites=7607403463109095122&as_sdt=2005&sciodt=0,5&hl=en&num=20",11,2016-06-20,"HTML"
64,"JC Dupuy, M Linares-Langloys, R Piro…","Enhanced source code translator from procedural programming language (PPL) to an object oriented programming language (OOPL)",2003,"US Patent …","Google Patents","http://www.google.com/patents/US6523171","http://scholar.google.com/scholar?cites=3921990747238004268&as_sdt=2005&sciodt=0,5&hl=en&num=20",166,2016-06-20,""
64,"Y Wang, J Shao","Measurement of the cognitive functional complexity of software",2003,"Cognitive Informatics, 2003. Proceedings. …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=1225955","http://scholar.google.com/scholar?cites=15753503718577300591&as_sdt=2005&sciodt=0,5&hl=en&num=20",211,2016-06-20,""
64,"K Van Reeuwijk, AJC Van Gemund, HJ Sips","Spar: A programming language for semi-automatic compilation of parallel programs",1997,"","repository.tudelft.nl","","http://scholar.google.com/scholar?cites=11391547939108650779&as_sdt=2005&sciodt=0,5&hl=en&num=20",321,2016-06-20,"PDF"
64,"W Schult, A Polze","Aspect-oriented programming with c# and. net",2002,"Object-Oriented Real-Time Distributed …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=1003711","http://scholar.google.com/scholar?cites=12782567722642353435&as_sdt=2005&sciodt=0,5&hl=en&num=20",440,2016-06-20,""
64,"M Chu, N Weaver, K Sulimma, A DeHon…","Object oriented circuit-generators in Java",1998,"FPGAs for Custom …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=707893","http://scholar.google.com/scholar?cites=9033564979523762139&as_sdt=2005&sciodt=0,5&hl=en&num=20",513,2016-06-20,""
63,"DS Dantas, D Walker, G Washburn…","AspectML: A polymorphic aspect-oriented functional programming language",2008,"… on Programming …","dl.acm.org","http://dl.acm.org/citation.cfm?id=1353448","http://scholar.google.com/scholar?cites=13820049907157025669&as_sdt=2005&sciodt=0,5&hl=en&num=20",26,2016-06-20,""
63,"Y Matsumoto, K Ishituka","Ruby programming language",2002,"","wisata.us","","http://scholar.google.com/scholar?cites=1615346044882551379&as_sdt=2005&sciodt=0,5&hl=en&num=20",81,2016-06-20,"HTML"
63,"F Knabe","An overview of mobile agent programming",1996,"LOMAPS workshop on Analysis and Verification of …","Springer","http://link.springer.com/chapter/10.1007/3-540-62503-8_5","http://scholar.google.com/scholar?cites=11549264081261139411&as_sdt=2005&sciodt=0,5&hl=en&num=20",149,2016-06-20,""
63,"A Banerjee, DA Naumann","Using access control for secure information flow in a Java-like language",2003,"Computer Security Foundations …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=1212711","http://scholar.google.com/scholar?cites=14118099913758532710&as_sdt=2005&sciodt=0,5&hl=en&num=20",237,2016-06-20,""
63,"A Igarashi, H Nagira","Union types for object-oriented programming",2006,"Proceedings of the 2006 ACM symposium on …","dl.acm.org","http://dl.acm.org/citation.cfm?id=1141610","http://scholar.google.com/scholar?cites=5951875914468430372&as_sdt=2005&sciodt=0,5&hl=en&num=20",244,2016-06-20,""
63,"DA Ladd, JC Ramming","Programming the Web: An application-oriented language for hypermedia service programming",1995,"Fourth International World Wide Web Conference, …","w3.org","","http://scholar.google.com/scholar?cites=4055957644321142332&as_sdt=2005&sciodt=0,5&hl=en&num=20",285,2016-06-20,"HTML"
63,"R Lämmel, E Visser, J Visser","Strategic programming meets adaptive programming",2003,"… of the 2nd international conference on …","dl.acm.org","http://dl.acm.org/citation.cfm?id=643621","http://scholar.google.com/scholar?cites=13321290189179488097&as_sdt=2005&sciodt=0,5&hl=en&num=20",430,2016-06-20,""
63,"T Henties, JJ Hunt, D Locke, K Nilsen…","Java for safety-critical applications",2009,"… workshop on the …","orbit.dtu.dk","","http://scholar.google.com/scholar?cites=12320870585590832834&as_sdt=2005&sciodt=0,5&hl=en&num=20",607,2016-06-20,"PDF"
63,"J Zhao","Applying program dependence analysis to Java software",1998,"Proceedings of Workshop on Software Engineering …","researchgate.net","","http://scholar.google.com/scholar?cites=10352237896301849974&as_sdt=2005&sciodt=0,5&hl=en&num=20",857,2016-06-20,"PDF"
63,"A Radenski","Python First: A lab-based digital introduction to computer science",2006,"ACM SIGCSE Bulletin","dl.acm.org","http://dl.acm.org/citation.cfm?id=1140177","http://scholar.google.com/scholar?cites=3815178009118921006&as_sdt=2005&sciodt=0,5&hl=en&num=20",966,2016-06-20,""
62,"A Pfeffer","Figaro: An object-oriented probabilistic programming language",2009,"Charles River Analytics Technical Report","cs.tufts.edu","","http://scholar.google.com/scholar?cites=7132813597532660295&as_sdt=2005&sciodt=0,5&hl=en&num=20",375,2016-06-20,"PDF"
62,"N Gustafsson, J Hamby","Data representation for mixed-language program development",2000,"US Patent 6,067,413","Google Patents","http://www.google.com/patents/US6067413","http://scholar.google.com/scholar?cites=13648831617435219640&as_sdt=2005&sciodt=0,5&hl=en&num=20",447,2016-06-20,""
62,"JL Colaço, A Girault, G Hamon, M Pouzet","Towards a higher-order synchronous data-flow language",2004,"Proceedings of the 4th ACM …","dl.acm.org","http://dl.acm.org/citation.cfm?id=1017792","http://scholar.google.com/scholar?cites=14948571742322926424&as_sdt=2005&sciodt=0,5&hl=en&num=20",613,2016-06-20,""
62,"P Manolios, D Vroon","Termination analysis with calling context graphs",2006,"International Conference on Computer Aided …","Springer","http://link.springer.com/chapter/10.1007/11817963_36","http://scholar.google.com/scholar?cites=12813035521951483339&as_sdt=2005&sciodt=0,5&hl=en&num=20",943,2016-06-20,""
61,"A Rossberg, D Le Botlan, G Tack…","Alice through the looking glass.",2004,"… Programming","books.google.com","http://books.google.com/books?hl=en&lr=&id=d5b0Y45fjGcC&oi=fnd&pg=PA79&dq=java+functional+programming+language&ots=ukiqcZz1fR&sig=jYWewIzI2BZRlz11KqndEPZPvk0","http://scholar.google.com/scholar?cites=314343886295149598&as_sdt=2005&sciodt=0,5&hl=en&num=20",242,2016-06-20,""
61,"E Linstead, P Rigor, S Bajracharya, C Lopes…","Mining concepts from code with probabilistic topic models",2007,"Proceedings of the …","dl.acm.org","http://dl.acm.org/citation.cfm?id=1321709","http://scholar.google.com/scholar?cites=6684088765458686010&as_sdt=2005&sciodt=0,5&hl=en&num=20",315,2016-06-20,""
61,"MA Wehrmeister, EP Freitas…","An aspect-oriented approach for dealing with non-functional requirements in a model-driven development of distributed embedded real-time systems",2007,"… on Object and …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=4208873","http://scholar.google.com/scholar?cites=7337125612619618969&as_sdt=2005&sciodt=0,5&hl=en&num=20",369,2016-06-20,""
61,"M Sage","FranTk-a declarative GUI language for Haskell",2000,"ACM SIGPLAN Notices","dl.acm.org","http://dl.acm.org/citation.cfm?id=351250","http://scholar.google.com/scholar?cites=2224017669349426096&as_sdt=2005&sciodt=0,5&hl=en&num=20",497,2016-06-20,""
61,"EC Brady","IDRIS---: systems programming meets full dependent types",2011,"… of the 5th ACM workshop on Programming languages …","dl.acm.org","http://dl.acm.org/citation.cfm?id=1929536","http://scholar.google.com/scholar?cites=2588300990390214449&as_sdt=2005&sciodt=0,5&hl=en&num=20",694,2016-06-20,""
61,"BA Phillips","Metaglue: A programming language for multi-agent systems",1999,"","ai.mit.edu","","http://scholar.google.com/scholar?cites=6682086518441204770&as_sdt=2005&sciodt=0,5&hl=en&num=20",711,2016-06-20,"PDF"
61,"RF Pointon, PW Trinder, HW Loidl","The design and implementation of Glasgow Distributed Haskell",2000,"… and Application of Functional …","Springer","http://link.springer.com/chapter/10.1007/3-540-45361-X_4","http://scholar.google.com/scholar?cites=1354690401218716428&as_sdt=2005&sciodt=0,5&hl=en&num=20",735,2016-06-20,""
61,"R Pucella, JA Tov","Haskell session types with (almost) no class",2008,"ACM Sigplan Notices","dl.acm.org","http://dl.acm.org/citation.cfm?id=1411290","http://scholar.google.com/scholar?cites=6019633160901923091&as_sdt=2005&sciodt=0,5&hl=en&num=20",949,2016-06-20,""
60,"HC Doets","The Haskell road to logic, maths and programming",2012,"Texts in Computing","narcis.nl","http://www.narcis.nl/publication/RecordID/oai:cwi.nl:21777","http://scholar.google.com/scholar?cites=4296680821341536366&as_sdt=2005&sciodt=0,5&hl=en&num=20",25,2016-06-20,""
60,"LD Paulson","Developers shift to dynamic programming languages",2007,"Computer","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=4085614","http://scholar.google.com/scholar?cites=8762216292724511363&as_sdt=2005&sciodt=0,5&hl=en&num=20",139,2016-06-20,""
60,"P Wu, S Midkiff, J Moreira, M Gupta","Efficient support for complex numbers in Java",1999,"… the ACM 1999 conference on Java …","dl.acm.org","http://dl.acm.org/citation.cfm?id=304109","http://scholar.google.com/scholar?cites=17219298975094443840&as_sdt=2005&sciodt=0,5&hl=en&num=20",199,2016-06-20,""
60,"D Ancona, E Zucca","True modules for Java-like languages",2001,"… Conference on Object-Oriented Programming","Springer","http://link.springer.com/chapter/10.1007/3-540-45337-7_19","http://scholar.google.com/scholar?cites=9220386119297981732&as_sdt=2005&sciodt=0,5&hl=en&num=20",226,2016-06-20,""
60,"A Shankar, R Bodik","DITTO: automatic incrementalization of data structure invariant checks (in Java)",2007,"ACM SIGPLAN Notices","dl.acm.org","http://dl.acm.org/citation.cfm?id=1250770","http://scholar.google.com/scholar?cites=13136277015536818043&as_sdt=2005&sciodt=0,5&hl=en&num=20",353,2016-06-20,""
60,"D Syme, G Neverov, J Margetson","Extensible pattern matching via a lightweight language extension",2007,"ACM SIGPLAN Notices","dl.acm.org","http://dl.acm.org/citation.cfm?id=1291159","http://scholar.google.com/scholar?cites=5645809166204028991&as_sdt=2005&sciodt=0,5&hl=en&num=20",543,2016-06-20,""
60,"RV Van Nieuwpoort, T Kielmann, HE Bal","Satin: Efficient parallel divide-and-conquer in java",2000,"European Conference on …","Springer","http://link.springer.com/chapter/10.1007/3-540-44520-X_96","http://scholar.google.com/scholar?cites=13412305180802664746&as_sdt=2005&sciodt=0,5&hl=en&num=20",550,2016-06-20,""
60,"G Ferrari, D Laverde","Programming Lego Mindstorms with Java: The Ultimate Tool for Mindstorm Maniacs",2002,"","books.google.com","","http://scholar.google.com/scholar?cites=9200918426209989490&as_sdt=2005&sciodt=0,5&hl=en&num=20",663,2016-06-20,"BOOK"
60,"G Bruns, R Jagadeesan, A Jeffrey, J Riely","μabc: A minimal aspect calculus",2004,"International Conference on …","Springer","http://link.springer.com/chapter/10.1007/978-3-540-28644-8_14","http://scholar.google.com/scholar?cites=17165888396257737855&as_sdt=2005&sciodt=0,5&hl=en&num=20",771,2016-06-20,""
60,"HZ Jia, JYH Fuh, AYC Nee, YF Zhang","Web-based multi-functional scheduling system for a distributed manufacturing environment",2002,"Concurrent Engineering","cer.sagepub.com","http://cer.sagepub.com/content/10/1/27.short","http://scholar.google.com/scholar?cites=6177384798058357665&as_sdt=2005&sciodt=0,5&hl=en&num=20",817,2016-06-20,""
59,"S Abdennadher, E Krämer, M Saft…","Jack:: A java constraint kit",2002,"Electronic Notes in …","Elsevier","","http://scholar.google.com/scholar?cites=15436387713212235673&as_sdt=2005&sciodt=0,5&hl=en&num=20",57,2016-06-20,"HTML"
59,"M Felleisen, RB Findler, M Flatt…","The TeachScheme! project: Computing and programming for every student",2004,"Computer Science …","Taylor & Francis","http://www.tandfonline.com/doi/abs/10.1076/csed.14.1.55.23499","http://scholar.google.com/scholar?cites=16777933202187491427&as_sdt=2005&sciodt=0,5&hl=en&num=20",283,2016-06-20,""
